accession	function_def	DT02PM02	DT02PM03	DT02PM10	DT04PM03	DT04PM07	DT06PM10	DT08PM01	DT09PM03	DT10PM04	DT10PM09	NT02PM01	NT02PM03	NT02PM04	NT02PM10	NT05PM09	NT06PM03	NT06PM04	NT08PM03	NT09PM08	NT10PM03
K05539	tRNA-dihydrouridine synthase A [EC:1.-.-.-]	143.463678593	37.457954616	34.098451563	41.722520609	76.62639372	109.976076547	90.950734186	57.712200138	136.448403092	124.845645521	90.43729199399999	90.188664211	27.642763852	96.052969115	103.517861719	92.268785574	141.640806867	68.013976821	61.728818167	94.574305932
K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]	446.844409089	371.047730084	484.893456437	191.214113829	446.77080937200003	263.434970593	275.67827809199997	327.484092071	209.011099911	246.233011942	267.548716037	225.895142396	207.715465271	292.240460581	303.285315297	323.43173969000003	260.650743546	329.845167078	277.178000421	221.76627687
K05541	tRNA-dihydrouridine synthase C [EC:1.-.-.-]	57.852952905	3.9518754229999997	0	45.05266406	117.362814797	0	0	0	1.750120614	0	0	0	0	0	0	0	0	0	0	1.034652259
K05542	tRNA-dihydrouridine synthase 1 [EC:1.3.1.88]	0	1.053605315	0	0	0	2.819542759	0	0	1.854523413	36.93768727	0	5.608343961	3.311409303	3.688691256	2.040849321	1.049279644	1.039210556	6.370891001	0	4.707915485
K05543	tRNA-dihydrouridine synthase 2 [EC:1.3.1.91]	0	0	0	0	0	1.022773298	1.886769075	0	4.141155917	0	1.963814244	8.735273816	7.349356725	1.5312373019999999	1.061078696	0	1.241238034	7.220708818	0	12.504973605
K05544	tRNA-dihydrouridine synthase 3 [EC:1.3.1.89]	20.88598328	31.817077664	1.220435647	0	0	4.159034393	2.101264928	6.704308733	2.91425914	33.113149702	6.884949070999999	20.02110605	15.886468792999999	1.644656853	1.4685488759999998	0	3.971867002	4.159997877	0.46365413	11.889228675999998
K05546	mannosyl-oligosaccharide alpha-1,3-glucosidase [EC:3.2.1.207]	0	3.023014705	0	0	0	0	0.709466301	0	1.773672256	31.69812751	1.837704284	5.487198759	6.413261436	1.543139251	0.195263647	0.273019623	1.591661809	0	0.191176296	0.468506706
K05548	MFS transporter, AAHS family, benzoate transport protein	0	0	0	0	0	4.2278914499999996	2.304195862	0.983087049	5.578681555999999	0	16.55816372	3.375555576	4.353388867	5.90960398	5.045082514000001	0.618399382	0	2.334527963	19.612464225	0.693751126
K05549	benzoate/toluate 1,2-dioxygenase subunit alpha [EC:1.14.12.10 1.14.12.-]	4.5965131470000005	2.91917311	1.02924987	3.028390628	3.877831744	7.650883206	14.110583882	16.973473432	14.073962302	0	12.05025848	14.328650242	9.924074486	9.531151258	3.781574844	22.16584637	8.054055049	19.869688661	11.024869051	1.585587586
K05550	benzoate/toluate 1,2-dioxygenase subunit beta [EC:1.14.12.10 1.14.12.-]	0	2.200742341	0.132125615	19.04788544	13.747121697	3.6372857219999997	9.397341707	0	7.313906946	0	15.753493458000001	4.5634261800000004	4.197729529	1.682185212	25.956171226000002	27.451053515	6.849615503	4.28494858	12.882532611999999	0
K05551	minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235]	8.071068623	0	0	0	0	0	0	0	0	0	1.32245349	8.571402204	0.383699758	1.670700056	1.939312757	0.204904298	0	0	0	0
K05552	minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235]	0	0	0	0	0	0	0	0	0	0	0	5.419675559	4.045620705	0	0	0	0	0	0	0
K05554	aromatase [EC:4.2.1.-]	0	0	0	0	0	0	0	0	0	0	2.68536183	9.47324371	0.498130571	1.525721454	1.354835982	0	0	0.987565188	0.179901796	0
K05555	cyclase [EC:4.-.-.-]	712.96293313	567.970186664	625.804025521	342.899591278	436.386630558	880.519046593	825.632594501	950.603954	940.472646311	776.670487265	946.030207234	813.929169515	736.49048422	911.417090168	910.933654161	801.492994785	915.280584258	767.0224717899999	969.385131749	645.010239629
K05556	ketoreductase RED1 [EC:1.1.1.-]	4.296171476	1.676669185	0	0	0	5.557636766	15.074060072	2.6320150609999997	8.197314261999999	29.959772291999997	9.173956097	5.935964362	0.516708867	12.178197401999999	29.006049149	25.799243905	9.8429886	4.842512985	9.928451582000001	1.899370723
K05558	pyridoxamine 5'-phosphate oxidase family protein	49.352372375	81.871490225	0	69.612491528	63.92497912	35.525213973	45.655129485	35.585353947	22.880029053	14.986698246	24.245236387000002	100.509274025	152.417162961	24.370874023	4.495362553	11.123755231	28.181818843	7.7688799369999995	1.412779818	19.51875006
K05565	multicomponent Na+:H+ antiporter subunit A	0	14.22058385	35.115265021999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05566	multicomponent Na+:H+ antiporter subunit B	0	19.195801596	47.438252689	25.14822221	0	0	5.298953212	1.603543206	0	5.631380894	1.415349945	10.218370993	11.084199322	5.016131894	0.710026307	3.392217382	1.264225449	5.560938988	0.561293604	1.401688101
K05567	multicomponent Na+:H+ antiporter subunit C	0	20.787222374000002	40.94841646	31.72430368	0	4.269863651	1.604546474	0	0	0	1.992150393	8.737235469	8.288222943	10.02464421	0.456444322	3.351166749	0	2.933592687	0	0
K05568	multicomponent Na+:H+ antiporter subunit D	2.378342838	52.361429376	53.38636794	8.72319833	3.515502508	15.97369273	11.081036815	16.316258642999998	24.430988693	1.135250491	35.318082212	33.856654281	69.196119572	38.02436085	55.134635517	26.030091542	11.074990382000001	14.588252220000001	22.725049114999997	18.193917246
K05569	multicomponent Na+:H+ antiporter subunit E	0	41.364442456999996	61.052005789999995	14.74463581	0	15.178287459	22.061038510000003	0.400090063	11.407748783999999	0	24.405521148	14.505631911	3.1106406719999997	20.181213416000002	15.483079741000001	8.637802061	8.622382508000001	15.017272429	13.687013980000001	27.416966855
K05570	multicomponent Na+:H+ antiporter subunit F	0	29.204000635	72.264244233	44.826079229	7.665032171	21.24004431	10.59453366	0.953406107	0	0	6.260360872	2.147432963	2.977332147	3.254782213	0.554623572	4.56842376	4.177756513	9.096608958	0.854843707	13.18456184
K05571	multicomponent Na+:H+ antiporter subunit G	0	33.886689935	54.486333999	60.964591412	5.534267631	13.02855832	7.864361549	17.1394205	16.11845778	1.585980742	17.68348688	22.84910593	8.115800797	28.43569743	16.6430778	16.74059752	7.03352105	10.58795777	6.200003326	10.59842874
K05574	NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2]	0	5.776456446	17.46707914	0	0	11.8620896	0	0	0	0	3.484439638	5.873996922	0	0.324151445	0.406675544	0	0	0	0	0.693644556
K05575	NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2]	17.05559716	13.76730086	17.23936622	3.087003606	0	3.087336095	0.82678042	5.735202495	9.589248375	0	4.238144895	5.514716704	3.840248318	5.393012992	1.247571215	0	3.359035035	0	0.332519907	4.972215121
K05576	NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2]	21.32023942	6.598668111	17.3697688	12.66528979	14.63691394	7.876742776	0	0	0	9.692968356	8.767142871	10.3527139	7.032431588	1.885147607	1.494124247	0	3.448843323	0	0.531944918	0.719996248
K05577	NAD(P)H-quinone oxidoreductase subunit 5 [EC:7.1.1.2]	0	3.955904829	1.373092102	0	0	5.922071964	0	0	0	0	1.364015517	9.329025968	2.747265572	0.869674608	0	0	1.180080573	0	0	0
K05578	NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2]	1.479593615	15.235843149999999	18.67375363	3.659313263	0	4.196464478	5.646315455	0	0	0	12.11291757	7.826275899	11.15663226	7.594018224	3.510620981	0	3.580682684	0.449549645	0.507161355	4.728322072
K05579	NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2]	5.58715686	7.920214554	29.53905956	8.804185733	1.866206527	12.26855909	4.513151628	1.110888366	7.746158846	0	5.461518129	10.83391601	10.17431691	7.205906387	1.144199412	0	3.699552598	0.659504149	0	3.500038906
K05580	NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2]	17.56488991	12.22330144	24.87484918	3.586126998	0	10.94252511	0	7.331031087	2.181982239	0	2.351777315	15.94156879	3.861911167	3.342872849	0.43211772	0	0	0.741015898	0	3.929353523
K05581	NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]	0	5.855411538	6.08233436	0	0	5.615757897	0	0	0	0	0.84075094399999994	2.684291204	0.515307487	1.237037159	1.235547561	0	0	0	0	6.029525233
K05582	NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2]	4.90747199	3.42481279	10.42988118	6.796776634	0	5.504093841	2.075445983	2.36989518	0	4.899301378	1.76788272	8.799806817	4.331570181	1.971514525	0.843323883	0	6.648471335	2.248048927	0	3.132207282
K05586	bidirectional [NiFe] hydrogenase diaphorase subunit [EC:7.1.1.2]	0	0	29.42594745	0	0	0.588639683	3.137037739	0	3.842885324	0	0	0	0	0	0	0	0	0	0.524099449	8.855169006
K05588	bidirectional [NiFe] hydrogenase diaphorase subunit [EC:7.1.1.2]	154.831341665	144.185854729	77.445399214	57.591341134000004	67.374937039	139.262812743	139.823381622	152.030102029	145.537992957	96.918784892	131.559387662	111.23417967900001	122.878413607	146.376306809	123.48397700000001	151.585240032	159.49951274	217.271077476	111.608154195	120.331911541
K05589	cell division protein FtsB	165.424111575	82.378484751	53.99503904	8.085516133999999	27.583407390999998	70.125095695	98.26353405	133.810899669	101.805128188	47.38767266	83.790892811	109.429069385	99.509172432	95.751504651	107.03620274	160.482369032	131.088068821	214.46565666	116.958177353	107.701319944
K05591	ATP-dependent RNA helicase DbpA [EC:3.6.4.13]	59.732774178999996	2.1563584	0	0	2.816136077	3.015869982	3.52389065	6.163665116000001	10.906861758000002	0	17.752748113000003	9.64353004	2.899710514	17.659031804	19.677214818	23.42116738	11.738268854000001	33.431700989999996	23.335732203	14.943888998999999
K05592	ATP-dependent RNA helicase DeaD [EC:3.6.4.13]	105.232466609	175.943905272	210.132999484	192.895063933	336.115841511	134.540668035	122.575629017	102.852311556	146.245765581	125.140106016	130.286718521	118.528205456	170.090966825	125.384259629	166.986649393	116.27078333200001	147.373444971	81.785172299	168.142996862	123.795855354
K05593	aminoglycoside 6-adenylyltransferase [EC:2.7.7.-]	0	18.86636711	108.7475695	1.946129895	0	0	0	0	0	0	0	0	0	0.428738976	0	0	0	0	0	0.995116766
K05594	ElaB protein	339.687495926	113.475082998	228.357647716	87.29554181099999	186.739346035	146.181531874	249.222790782	192.505673556	302.833665918	132.650063821	252.197678116	241.221821196	148.291266575	242.431783073	277.459177285	347.178393346	358.257157072	347.647038845	289.189998918	375.319930612
K05595	multiple antibiotic resistance protein	173.868524981	247.542206635	143.357487204	323.89651559699996	397.222787979	477.545151499	459.288432257	620.028361866	432.276926303	269.393564936	395.369408513	423.77738401199997	466.091785952	358.979507932	280.633945876	508.305129866	632.972194237	630.987490665	412.850316133	543.678191772
K05596	LysR family transcriptional regulator, chromosome initiation inhibitor	9.335266267	5.769707157	4.891492137	99.15955846	5.149347639	24.371519592	23.892929334999998	36.472232268	32.116892533	40.140997067	22.728930152	50.106480588000004	78.589832791	26.63586287	15.622400949	18.298063364	30.730144174	55.978689701	19.515446192	27.937099541000002
K05597	glutamin-(asparagin-)ase [EC:3.5.1.38]	0	2.22780401	0	0	0	0	0	1.048428779	0	0	2.711597112	0.273209943	0	0.760703332	0	0	0	11.25394832	0.424069716	1.885497921
K05601	hydroxylamine reductase [EC:1.7.99.1]	0	4.202448472	1.336270428	0	1.852068598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05602	histidinol-phosphatase [EC:3.1.3.15]	124.70687948999999	237.537992192	315.786740033	158.811234836	202.78277339299999	92.082933807	80.678881387	85.594937913	97.532054455	137.287033908	93.63133739999999	108.764766217	146.151655075	112.724781383	151.82886080100002	95.855883615	104.772602566	73.64261595	135.393261911	101.039339059
K05603	formimidoylglutamate deiminase [EC:3.5.3.13]	16.520497339000002	99.511410046	151.020695373	97.051078071	187.410201567	87.704930438	104.640102394	178.307126028	152.597956222	87.195826905	134.142235396	124.86000211	114.23057903	107.716907588	64.089971856	179.853362361	152.708127076	215.44441019	81.987037503	111.72732128999999
K05605	3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]	0	5.325369926	0	0	0	0	2.03625924	0	4.719974413	12.45401544	2.473214948	6.081016123	5.410099423	4.289057613	0	0	2.118309469	1.464162322	0	5.828541059
K05606	methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1]	353.55599502900003	479.712813007	384.907610056	459.562927595	416.44320297	276.669708901	307.800875258	369.952943005	336.103425078	201.483106755	520.339367886	379.765726341	405.68081214	487.630093012	627.2163829360001	426.284050212	334.537002908	212.320645198	668.529788685	285.654590305
K05609	ubiquitin carboxyl-terminal hydrolase L3 [EC:3.4.19.12]	0	10.562673574	0	0	0	10.709651055	7.016442798	17.63016303	0.56827896	74.81346016	2.9249201780000003	2.808866908	17.835966454	0.804552465	0	0	5.202892594	0	0	0
K05610	ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12]	0	6.202519037	0	0	0	0	3.642192542	0	0	48.70321172	2.842895498	3.933193007	10.1723506	0	0	0.032813446	3.516226045	0	0	0
K05658	ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]	0	5.408580806	0	0	0	0	3.180760921	0.580098363	0	39.07002558	3.9659368529999997	5.520026957	11.074709508	2.720431157	0	0	7.471141982	5.452819338	0.366379637	1.899221734
K05681	ATP-binding cassette, subfamily G (WHITE), member 2	0	3.197565051	0	0	0	1.037305599	0.636611571	0	4.2195945550000005	41.55357868	1.267034954	3.242840801	6.264960513	2.74011292	0.403434285	0.319102553	3.307110888	4.780354918	0.223444906	3.619635371
K05685	macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]	12.62142704	10.60300582	2.1777190180000003	25.040101373000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05708	3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha [EC:1.14.12.19]	5.785098802	14.02898787	0.777007748	1.441056993	0	0	0	0	0.720063847	0	0	0	0	0	0	0	0	0	0	0
K05710	3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin component	581.29222922	431.75255822500003	458.472679255	536.63822585	342.721683242	266.195587019	258.995576159	176.13335170300002	179.280628519	215.72350456	168.572099243	247.876130295	284.211238123	179.216587193	144.048437312	140.204015331	177.133753784	178.007115189	180.971947282	262.64238944699997
K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]	97.708447635	268.201680938	138.830084057	239.054708827	165.330638114	252.799598944	273.632239226	161.437085066	339.496150057	339.326676535	614.771549985	395.952562113	335.16957999699997	583.608699985	852.467947065	476.344717376	243.654124649	354.912348954	847.131560896	299.551014598
K05713	2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16]	16.494121811	85.244107422	19.095962649	70.318660879	17.699104794	73.414665295	69.137954548	51.926606567	65.747116382	33.610590615999996	120.336851626	101.165930872	95.849412503	104.008664914	189.812074352	77.24949511	33.021997033	47.836066497	154.124405274	87.27747688
K05714	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]	24.413150714	60.106323004	6.230039313	43.88422596	35.975785291	23.669860847	55.088598173	19.533389353	57.365018303	4.450919607	140.35350526300002	50.244182498	62.228096410999996	140.863480743	205.191814534	79.349778696	11.773507955	27.699660397	238.689219984	27.462780517
K05715	2-phosphoglycerate kinase [EC:2.7.2.16]	2.648528195	24.03395027	0	2.142624213	0	2.171426387	0	0	0	61.700669349	0	0	0	0	0	0	0	0	0	0
K05754	actin related protein 2/3 complex, subunit 5	0	3.925464398	0	0	0	0	0	0	2.292901182	53.98271013	0	0	10.33944778	1.770805533	0	0.824325632	5.173941918	0	0	0
K05755	actin related protein 2/3 complex, subunit 4	0	0	0	0	0	0	1.559126541	7.760697165	2.026871937	0	0	1.216002784	0	0	0	0.599989232	0	0	0.305294425	0
K05756	actin related protein 2/3 complex, subunit 3	0	0	0	0	0	0	0	0	2.135889388	0	0	6.071020569	6.019077731	2.227182318	0	0	0	0	0	0
K05757	actin related protein 2/3 complex, subunit 1A/1B	0	1.736222843	0	0	1.55371185	12.23338809	1.777297832	2.086175335	6.3327394319999994	40.65421358	3.031559401	3.280231989	10.034446811	1.58132816	0.405704136	0	1.267076274	13.551117156	0.478919457	9.792418076
K05758	actin related protein 2/3 complex, subunit 2	4.255202623	10.427559165	0	0	0	2.465695796	0.061993841	4.910904724	3.321110807	76.96784119	11.275796869	16.978899516	17.091950993	3.711482815	0	0	10.166153307	0	0.62365956	0
K05759	profilin	0	8.197576154	0	0	0	0	7.16028864	0	19.265948291999997	24.39326491	0	0	18.403157201	8.330758020000001	0	0	9.535542734	0	0	0
K05767	Ras GTPase-activating-like protein IQGAP2/3	0	8.508051627	0	0	0	3.72166811	15.025630102	8.549993968	12.118432682	92.236153935	24.529253863	38.442685909	28.919079181	6.157585753999999	1.768626932	2.671285614	11.208406341	26.275624644	3.2761065	32.136950521
K05770	translocator protein	142.871906094	131.787227553	159.362295675	162.263163477	228.198517254	69.367868758	82.79546728	81.642632615	108.550690608	150.332946912	134.238339769	124.878283332	107.933746345	136.879249329	176.647929724	94.511130518	125.352594954	105.813341761	166.564950354	83.16148227000001
K05772	tungstate transport system substrate-binding protein	69.569249666	62.240789422	42.717893113	39.256433354	7.3551565	42.361737246	45.201749747	19.198246084	21.890414072	78.229249478	13.972553119	14.492190959	10.001791169	15.889969893	11.678237325	10.99503849	40.642240293	42.362421906	34.677346314	36.001574067
K05773	tungstate transport system permease protein	10.130633219	74.344319097	16.741420474999998	74.043201787	16.679235761	50.594125692	56.324370898	10.408598902	18.735245437	48.64582037	13.978813159	9.875589707	7.489859572	16.941508047	7.965075843	26.655486852	103.943678244	21.620069939	41.189782225	58.41263303
